name,address,site_url,diocese,category,parish_list_url
Saint Barnabas,"129 North 40th Street, Omaha, NE, 68131",http://www.saintbarnabas.net,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Benedict's,"3639 — 116 Avenue NW, Edmonton, AB, T5W 0W7, Edmonton, Alberta, T5W 0W7",https://www.edmontonordinariate.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Cuthbert of Lindisfarne Catholic Church,"2905 Carson Avenue, Indianapolis, IN, 46203",http://www.stcuthbertindy.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Edmund Campion Catholic Church,"1222 W Blue Ridge Rd, Flat Rock, NC, 28731",https://www.saintedmundcampion.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Elizabeth Ann Seton Catholic Church,"1015 N. Union Grove Road, Friendsville, TN, 37737",https://www.setonordinariate.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint George,"1404 E Hines St., Republic, MO, 65738",https://www.saint-george-church.net/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint James,"4427 Emerson St. Bldg 2-2, Jacksonville, FL, 32207",https://www.stjamescc.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John Fisher,"1525 South Alafaya Trail, Suite 106 , Orlando, FL, 32828",https://orlandocatholic.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John Henry Newman,"849 Old Esquimalt Road, Victoria, BC, V9A 4W9",http://www.victoriaordinariate.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John Henry Newman,"2532 Dupont Drive, Irvine, CA, 92612",http://www.newmanonline.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John Paul II Ordinariate Community,"617 Pierce St , Bethlehem, PA, 18015",https://sjp2lv.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John the Baptist,"502 Ford Street, Bridgeport (Philadelphia), PA, 19405",https://sjbbridgeport.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John the Evangelist,"1423 8th Avenue SE, Calgary, AB, T2G 0N1",https://sje.ordinariate.ca/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint John Vianney,"200 S Nolan River Rd., Cleburne, TX, 76033",https://stjohnvianneycleburne.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Luke's,"2315 Brinkley Road, Fort Washington, MD, 20744",http://www.stlukesordinariate.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Margaret of Scotland,"3481 Atlanta Highway, Flowery Branch, GA, 30542",https://stmargaretofscotland.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Mary the Virgin,"1408 North Davis Drive, Arlington, TX, 76012",http://www.stmarythevirgin.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Michael and All Angels,"101 E. Texas St., Denison, TX, 75020",https://www.stmichaelsallangels.com/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Thomas Becket,"3550 Southwest Loop 820, Fort Worth, TX, 76133",https://stbecketfw.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Thomas More,"116 Theodore Street, Scranton, PA, 18508",http://www.stmscranton.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Timothy's,"7604 Mellor Avenue, Sykesville, MD, 21784",https://www.sttimsocsp.cc/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saints Peter and Paul Catholic Church,"3009 Industrial Terrace, Austin, TX, 78758",https://stsppcc.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Holy Family Catholic Mission,"442 South 200 East, Fillmore, UT, 84631",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Holy Spirit Catholic Mission,"620 East Main, Duchesne, UT , 84021",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Our Lady of the Light Catholic Mission,"190 N 900 E, Beaver, UT, 84713",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Sacred Heart Catholic Mission,"900 E Hwy 46, La Sal, UT, 84530",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Anthony of the Desert Catholic Mission,"608 Sand Creek Rd, Torrey, UT, 84775",https://www.facebook.com/profile.php?id=61575254319584,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Dominic Catholic Mission,"160 S 100 W, Bryce Canyon, UT, 84764",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Florence Catholic Mission,"6461 E Highway 39, Huntsville, UT, 84317",https://stflorence.wordpress.com,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Gertrude Catholic Mission,"945 S Main St, Panguitch, UT , 84759",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint John Bosco Catholic Mission,"96 S Center St, Delta, UT , 84624",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Jude Catholic Mission,"160 E Center St, Ephraim, UT , 84627",https://www.facebook.com/saintjudemissionephraimut,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Kateri Tekakwitha Catholic Mission,"915 S 7500 E, Fort Duchesne, UT , 84026",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Lawrence Catholic Mission,"5 S 100 W, Heber City, UT , 84032",http://www.stmarysparkcity.com/stl,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Michael the Archangel Catholic Mission,"40 N Long St, Green River, UT , 84525",https://notredameprice.org/missions/st-michael/,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Paul Catholic Mission,"171 S Main St, Hurricane, UT , 84737",http://www.stpaulcatholiccenter.org,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Saint Sylvester Catholic Mission,"20 N Center St, Escalante, UT , 84726",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
San Isidro Catholic Mission,"12972 W Highway 6, Elberta, UT , 84626",https://www.facebook.com/MisionSanIsidro,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
San Juan Diego Catholic Mission,"25 W Center St, Gunnison, UT , 84634",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
San Pablo Catholic Mission,"721 S Highway 18, Beryl Junction, UT , 84714",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
San Rafael Catholic Mission,"1716 S Highway 10, Huntington, UT , 84528",https://notredameprice.org/missions/san-rafael-mission/,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Santa Ana Catholic Mission,"600 N 760 W, Tremonton, UT , 84337",,Diocese of Salt Lake City,Missions,https://www.dioslc.org/parishfinder
Blessed Sacrament Catholic Church,"9757 South 1700 East, Sandy, UT , 84092",http://www.blessedsacramentsandy.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Cathedral of the Madeleine,"331 E South Temple, Salt Lake City, Utah, 84111",http://www.utcotm.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Christ the King Catholic Church,"690 South Cove Dr, Cedar City, UT , 84720",http://www.christthekingutah.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Good Shepherd Catholic Church,"103 3rd E, East Carbon, UT, 84520",https://notredameprice.org/missions/good-shepherd/,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Holy Family Catholic Church,"1100 East 5550 South, Ogden, UT , 84403",http://hfutah.org/,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Immaculate Conception Catholic Church,"8892 W State Highway, Copperton, UT , 84006",https://www.iccatholicchurch.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Notre Dame de Lourdes Catholic Church,"185 North Carbon Ave, Price, UT , 84501",http://www.notredameprice.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Our Lady of Guadalupe Catholic Church,"715 West 300 North, Salt Lake City, UT , 84116",https://parishesonline.com/organization/our-lady-of-guadalupe-church-84116,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
"Our Lady of Lourdes Catholic Church, Magna","2840 S 9000 W, Magna, UT , 84044",https://www.facebook.com/profile.php?id=100069291559052&sk=about,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
"Our Lady of Lourdes Catholic Church, SLC","670 S 1100 E, Salt Lake City, UT, 84102",http://www.lourdes-slc.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Our Lady of Perpetual Help Catholic Church,"4360 W 5415 S, Kearns, UT, 84118",http://vietnamcatholicslc.org/english,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Sacred Heart Catholic Church,"174 E 900 S, Salt Lake City, UT, 84111",https://dioslc.org/sacred-heart-catholic-church,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Ambrose Catholic Church,"1975 S 2300 E, Salt Lake City, UT, 84108",http://www.stambrosecatholicchurch.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Andrew Catholic Church,"11835 S 3600 W, Riverton, UT, 84065",http://www.standrewut.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Ann Catholic Church,"450 E 2100 S, Salt Lake City, UT, 84115",http://www.stannslc.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Anthony of Padua Catholic Church,"7 S Main, Helper, UT, 84526",,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Bridget Catholic Church,"210 S 1st W, Milford, UT, 84751",https://stbridgetutah.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Catherine of Siena Catholic Newman Center,"170 S University St., Salt Lake City, UT, 84102-1814",http://stcatherineslc.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Christopher Catholic Church,"39 W 200 S, Kanab, UT, 84741",http://kanabcatholicchurch.org/,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Elizabeth Catholic Church,"815 N SR 118, Central Valley, UT, 84754",https://www.stelizabethrichfield.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Francis of Assisi Catholic Church,"65 E 500 N, Orem, UT , 84057",http://www.oremstfrancis.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Francis Xavier Catholic Church,"4501 W 5215 S, Kearns, UT , 84118",http://sfxkearns.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint George Catholic Church,"259 W 200 N, St. George, UT , 84771",http://www.saintgeorgecatholics.com/,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Helen Catholic Church,"433 E 2nd N, Roosevelt, UT, 84066",https://www.facebook.com/sthelenscatholichurch,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Henry Catholic Church,"380 S 200 E, Brigham City, UT , 84302",https://www.sthenryutah.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint James the Greater Catholic Church,"138 N 100 W, Vernal, UT , 84078",https://stjamesvernal.wixsite.com/stjp,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint James the Just Catholic Church,"495 N Harrison Blvd, Ogden, UT , 84404",http://stjamescatholic.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint John the Baptist Catholic Church,"300 E 11800 S, Draper, UT , 84020",http://www.sjb-parish.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Joseph Catholic Church - Monticello,"365 South Main, Monticello, UT , 84535",http://www.stpiusxmoab.org/st-joseph-parish-monticello,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Joseph Catholic Church - Ogden,"506 24th St, Ogden, UT , 84401",http://www.stjosephogden.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Joseph the Worker Catholic Church,"7405 S Redwood Rd, West Jordan, UT , 84084",http://www.sjtwchurch.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Jude Catholic Church (Maronite Rite),"5445 S 2700 W, Taylorsville, UT , 84129",http://stjudemaroniteutah.org/,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Marguerite Catholic Church,"15 S 7th St, Tooele, UT , 84074",http://www.stmarguerites.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Martin de Porres Catholic Church,"4914 S 2200 W, Taylorsville, UT , 84129",http://www.stmartincatholicchurch.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Mary Catholic Church,"4050 S 3900 W, West Haven, UT , 84401",http://www.stmarysutah.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Mary of the Assumption Catholic Church,"1505 W White Pine Canyon Rd, Park City, UT , 84060",http://www.stmarysparkcity.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Olaf Catholic Church,"1800 S Orchard Dr, Bountiful, UT , 84010",http://www.stolafut.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Patrick Catholic Church - Eureka,"121 Church St, Eureka, UT , 84628",,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Patrick Catholic Church - Salt Lake City,"1040 W 400 S, Salt Lake City, UT , 84104",http://stpatrickslc.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Peter Catholic Church,"634 N Caveman Blvd, American Fork, UT , 84003",https://stpeterutah.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Pius X Catholic Church,"122 W 400 N, Moab, UT , 84532",https://www.stpiusxmoab.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Rose of Lima Catholic Church,"210 S Chapel St, Layton, UT , 84041",http://stroseoflimacatholic.net,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Therese of the Child Jesus Catholic Church,"624 W Lennox St, Midvale, UT , 84047",https://stcj.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Thomas Aquinas Catholic Church,"725 S 250 E, Hyde Park, UT , 84318",http://www.stthomaslogan.org/,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Thomas More Catholic Church,"3015 E Creek Rd, Cottonwood Heights, UT , 84093-6575",http://stmutah.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saint Vincent de Paul Catholic Church,"1375 E Spring Ln, Holladay, UT , 84117",http://saintvincentdepaul.us.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Saints Peter and Paul Catholic Church,"3560 W 3650 S, West Valley, UT , 84119",http://www.saintspeterpaulslc.com,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
San Andres Catholic Church,"315 E 100 N, Payson, UT , 84651",http://parishesonline.com/find/san-andres-church,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
San Felipe Catholic Church,"606 E Aria Blvd, Wendover, UT , 84083",https://www.sanfelipecatholicchurch.org,Diocese of Salt Lake City,Parishes,https://www.dioslc.org/parishfinder
Blanding Catholic Station,"818 N 400 W, Blanding, UT , 84511",https://www.stpiusxmoab.org,Diocese of Salt Lake City,Stations,https://www.dioslc.org/parishfinder
Christ Prince of Peace Catholic Community,"5711 E Avenue, Bldg 475, Hill AFB, UT , 84056",https://www.facebook.com/hillairforcebasechapel,Diocese of Salt Lake City,Stations,https://www.dioslc.org/parishfinder
Duck Creek Catholic Station,"830 Church Dr, Duck Creek Village, UT , 84762",http://www.christthekingutah.org,Diocese of Salt Lake City,Stations,https://www.dioslc.org/parishfinder
